Project Name,Package Name,Type Name,Design Smell,Cause of the Smell,
assignment-3,com.slimtrade.core.utility,SavableAsset.AssetType,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),
assignment-3,com.slimtrade.core.utility,TradeUtil,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: screenSize; desktop,
assignment-3,com.slimtrade.core.utility,ZUtil,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 22 public methods,
assignment-3,com.slimtrade.gui.buttons,IconButton,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): BasicIconButton,
assignment-3,com.slimtrade.gui.buttons,IconButton,Cyclically-dependent Modularization,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: UpdateManager; App; GlobalKeyboardListener; HotkeyButton; HotkeyManager; CheatSheetWindow; SaveManager; SaveFile; ZUtil; ThemeManager; FrameManager; DebugWindow; MessageManager; TradeUtil; AudioManager; Sound; SoundComponent; CurrencyType; UpdateMessagePanel; TradeOffer; StashTabColor; SaleItem; TradeMessagePanel; StashHelperPanel; StashHighlighterFrame; CurrencyLabelFactory; POEInterface; DummyWindow; StashHelperBulkWrapper; StashHelperContainer; ChatScannerEntry; ChatScannerMessagePanel; NotificationPanel; NotificationIconButton; IgnoreItemData; OptionsWindow; AbstractMacroOptionPanel; MacroCustomizerPanel; IgnoreItemOptionPanel; IgnoreInputPanel; IgnoreRowComponents; HotkeyOptionPanel; IncomingMacroPanel; OutgoingMacroPanel; HistoryWindow; HistoryPanel; HistoryTable; HistoryTableModel; HistoryRowData; DateString; TimeString; ChatScannerWindow; ChatScannerSearchingPanel; ChatScannerRenamePanel; ChatScannerDeletePanel; ChatScannerCustomizerPanel; ItemIgnoreWindow; TutorialWindow; TutorialPanel; StyledLabel; ThemeColorVariantSetting; ThemeColorVariant; PatchNotesWindow; StashSearchWindow; PinManager; SetupWindow; StartSetupPanel; FinishSetupPanel; AbstractSetupPanel; ClientSetupPanel; StashSetupPanel; StashFolderSetupPanel; SetupManager; UpdateProgressWindow; OverlayInfoDialog; LabeledSlider; MessageOverlay; StashGridWindow; GridPanel; MenubarButtonDialog; IconButton; MenubarDialog; SystemTrayManager; GlobalMouseListener; VisibilityManager; VisibilityDialog; LoadingWindow; ChatParser; FileTailer; FileTailerListener; IPreloadTradeListener; ITradeListener; IChatScannerListener,
assignment-3,com.slimtrade.gui.chatscanner,ChatScannerCustomizerPanel,Cyclically-dependent Modularization,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: UpdateManager; App; GlobalKeyboardListener; HotkeyButton; HotkeyManager; CheatSheetWindow; SaveManager; SaveFile; ZUtil; ThemeManager; FrameManager; DebugWindow; MessageManager; TradeUtil; AudioManager; Sound; SoundComponent; CurrencyType; UpdateMessagePanel; TradeOffer; StashTabColor; SaleItem; TradeMessagePanel; StashHelperPanel; StashHighlighterFrame; CurrencyLabelFactory; POEInterface; DummyWindow; StashHelperBulkWrapper; StashHelperContainer; ChatScannerEntry; ChatScannerMessagePanel; NotificationPanel; NotificationIconButton; IgnoreItemData; OptionsWindow; AbstractMacroOptionPanel; MacroCustomizerPanel; IgnoreItemOptionPanel; IgnoreInputPanel; IgnoreRowComponents; HotkeyOptionPanel; IncomingMacroPanel; OutgoingMacroPanel; HistoryWindow; HistoryPanel; HistoryTable; HistoryTableModel; HistoryRowData; DateString; TimeString; ChatScannerWindow; ChatScannerSearchingPanel; ChatScannerRenamePanel; ChatScannerDeletePanel; ChatScannerCustomizerPanel; ItemIgnoreWindow; TutorialWindow; TutorialPanel; StyledLabel; ThemeColorVariantSetting; ThemeColorVariant; PatchNotesWindow; StashSearchWindow; PinManager; SetupWindow; StartSetupPanel; FinishSetupPanel; AbstractSetupPanel; ClientSetupPanel; StashSetupPanel; StashFolderSetupPanel; SetupManager; UpdateProgressWindow; OverlayInfoDialog; LabeledSlider; MessageOverlay; StashGridWindow; GridPanel; MenubarButtonDialog; IconButton; MenubarDialog; SystemTrayManager; GlobalMouseListener; VisibilityManager; VisibilityDialog; LoadingWindow; ChatParser; FileTailer; FileTailerListener; IPreloadTradeListener; ITradeListener; IChatScannerListener,
assignment-3,com.slimtrade.gui.chatscanner,ChatScannerDeletePanel,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): AbstractOptionPanel,
assignment-3,com.slimtrade.gui.chatscanner,ChatScannerEntry,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: title; searchTermsRaw; ignoreTermsRaw; macros; allowGlobalAndTradeChat; allowWhispers; allowMetaText; searchTerms; ignoreTerms,
assignment-3,com.slimtrade.gui.chatscanner,ChatScannerInfoPanel,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): AbstractOptionPanel,
assignment-3,com.slimtrade.gui.chatscanner,ChatScannerMacroPanel,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): AbstractMacroOptionPanel,
assignment-3,com.slimtrade.gui.chatscanner,ChatScannerNewEntryPanel,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): AbstractOptionPanel,
assignment-3,com.slimtrade.gui.chatscanner,ChatScannerOptionPanel,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): AbstractOptionPanel,
assignment-3,com.slimtrade.gui.chatscanner,ChatScannerRenamePanel,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): AbstractOptionPanel,
assignment-3,com.slimtrade.gui.chatscanner,ChatScannerWindow,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: START_SCANNING; STOP_SCANNING; TEXT_COLUMNS; entryList; infoButton; newEntryButton; scanButton; cardLayout; cardPanel; newEntryPanel; searchingPanel; infoPanel; renamePanel; deletePanel; ENTRY_PANEL_TITLE; SEARCHING_PANEL_TITLE; INFO_PANEL_TITLE; RENAME_PANEL_TITLE; DELETE_PANEL_TITLE; panels; revertButton; saveButton,
assignment-3,com.slimtrade.gui.chatscanner,ChatScannerWindow,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): CustomDialog; ISavable; IDefaultSizeAndLocation,
assignment-3,com.slimtrade.gui.chatscanner,ScannerSearchTermsPanel,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): AbstractOptionPanel,
assignment-3,com.slimtrade.gui.components,AddRemovePanel,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: parent,
assignment-3,com.slimtrade.gui.components,AudioListCellRenderer,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),
assignment-3,com.slimtrade.gui.components,ClientFileChooser,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: TITLE,
assignment-3,com.slimtrade.gui.components,CurrencyLabelFactory,Cyclically-dependent Modularization,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: UpdateManager; App; GlobalKeyboardListener; HotkeyButton; HotkeyManager; CheatSheetWindow; SaveManager; SaveFile; ZUtil; ThemeManager; FrameManager; DebugWindow; MessageManager; TradeUtil; AudioManager; Sound; SoundComponent; CurrencyType; UpdateMessagePanel; TradeOffer; StashTabColor; SaleItem; TradeMessagePanel; StashHelperPanel; StashHighlighterFrame; CurrencyLabelFactory; POEInterface; DummyWindow; StashHelperBulkWrapper; StashHelperContainer; ChatScannerEntry; ChatScannerMessagePanel; NotificationPanel; NotificationIconButton; IgnoreItemData; OptionsWindow; AbstractMacroOptionPanel; MacroCustomizerPanel; IgnoreItemOptionPanel; IgnoreInputPanel; IgnoreRowComponents; HotkeyOptionPanel; IncomingMacroPanel; OutgoingMacroPanel; HistoryWindow; HistoryPanel; HistoryTable; HistoryTableModel; HistoryRowData; DateString; TimeString; ChatScannerWindow; ChatScannerSearchingPanel; ChatScannerRenamePanel; ChatScannerDeletePanel; ChatScannerCustomizerPanel; ItemIgnoreWindow; TutorialWindow; TutorialPanel; StyledLabel; ThemeColorVariantSetting; ThemeColorVariant; PatchNotesWindow; StashSearchWindow; PinManager; SetupWindow; StartSetupPanel; FinishSetupPanel; AbstractSetupPanel; ClientSetupPanel; StashSetupPanel; StashFolderSetupPanel; SetupManager; UpdateProgressWindow; OverlayInfoDialog; LabeledSlider; MessageOverlay; StashGridWindow; GridPanel; MenubarButtonDialog; IconButton; MenubarDialog; SystemTrayManager; GlobalMouseListener; VisibilityManager; VisibilityDialog; LoadingWindow; ChatParser; FileTailer; FileTailerListener; IPreloadTradeListener; ITradeListener; IChatScannerListener,
assignment-3,com.slimtrade.gui.components,CustomScrollPane,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: SCROLL_SPEED,
assignment-3,com.slimtrade.gui.components,EditableRangeSpinner,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),
assignment-3,com.slimtrade.gui.components,EditableRangeSpinner,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): RangeSpinner,
assignment-3,com.slimtrade.gui.components,ErrorLabel,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),
assignment-3,com.slimtrade.gui.components,ErrorLabel,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): ThemedStyleLabel,
assignment-3,com.slimtrade.gui.components,FontListCellRenderer,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),
assignment-3,com.slimtrade.gui.components,IconLabel,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),
assignment-3,com.slimtrade.gui.components,IconLabel,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): BasicIconLabel,
assignment-3,com.slimtrade.gui.components,ImageLabel,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),
assignment-3,com.slimtrade.gui.components,InsetBorder,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),
assignment-3,com.slimtrade.gui.components,LabeledSlider,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: slider; label; suffix; space; preferredWidth,
assignment-3,com.slimtrade.gui.components,LanguageTextField,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),
assignment-3,com.slimtrade.gui.components,PlaceholderTextField,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),
assignment-3,com.slimtrade.gui.components,PlaceholderTextField.Mode,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
assignment-3,com.slimtrade.gui.components,PlaceholderTextField.Mode,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),
assignment-3,com.slimtrade.gui.components,StyledLabel.ColorMode,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
assignment-3,com.slimtrade.gui.components,StyledLabel.ColorMode,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),
assignment-3,com.slimtrade.gui.components,Visibility,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
assignment-3,com.slimtrade.gui.history,DateString,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: originalText; formattedText; cachedFormat,
assignment-3,com.slimtrade.gui.history,DateString,Cyclically-dependent Modularization,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: UpdateManager; App; GlobalKeyboardListener; HotkeyButton; HotkeyManager; CheatSheetWindow; SaveManager; SaveFile; ZUtil; ThemeManager; FrameManager; DebugWindow; MessageManager; TradeUtil; AudioManager; Sound; SoundComponent; CurrencyType; UpdateMessagePanel; TradeOffer; StashTabColor; SaleItem; TradeMessagePanel; StashHelperPanel; StashHighlighterFrame; CurrencyLabelFactory; POEInterface; DummyWindow; StashHelperBulkWrapper; StashHelperContainer; ChatScannerEntry; ChatScannerMessagePanel; NotificationPanel; NotificationIconButton; IgnoreItemData; OptionsWindow; AbstractMacroOptionPanel; MacroCustomizerPanel; IgnoreItemOptionPanel; IgnoreInputPanel; IgnoreRowComponents; HotkeyOptionPanel; IncomingMacroPanel; OutgoingMacroPanel; HistoryWindow; HistoryPanel; HistoryTable; HistoryTableModel; HistoryRowData; DateString; TimeString; ChatScannerWindow; ChatScannerSearchingPanel; ChatScannerRenamePanel; ChatScannerDeletePanel; ChatScannerCustomizerPanel; ItemIgnoreWindow; TutorialWindow; TutorialPanel; StyledLabel; ThemeColorVariantSetting; ThemeColorVariant; PatchNotesWindow; StashSearchWindow; PinManager; SetupWindow; StartSetupPanel; FinishSetupPanel; AbstractSetupPanel; ClientSetupPanel; StashSetupPanel; StashFolderSetupPanel; SetupManager; UpdateProgressWindow; OverlayInfoDialog; LabeledSlider; MessageOverlay; StashGridWindow; GridPanel; MenubarButtonDialog; IconButton; MenubarDialog; SystemTrayManager; GlobalMouseListener; VisibilityManager; VisibilityDialog; LoadingWindow; ChatParser; FileTailer; FileTailerListener; IPreloadTradeListener; ITradeListener; IChatScannerListener,
assignment-3,com.slimtrade.gui.history,HistoryPanel,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: MAX_MESSAGE_COUNT; data; table; reloadButton,
assignment-3,com.slimtrade.gui.history,HistoryRowData,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: date; time; playerNameWrapper; saleItemWrapper; price; tradeOffer,
assignment-3,com.slimtrade.gui.history,PlayerNameCellRenderer,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),
assignment-3,com.slimtrade.gui.history,PlayerNameWrapper,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: playerName,
assignment-3,com.slimtrade.gui.history,SaleItemCellRenderer,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),
assignment-3,com.slimtrade.gui.history,TimeString,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: originalText; formattedText; cachedFormat,
assignment-3,com.slimtrade.gui.listening,TextChangeListener,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),
assignment-3,com.slimtrade.gui.managers,FrameManager,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: debugWindow; messageManager; optionsWindow; historyWindow; chatScannerWindow; itemIgnoreWindow; tutorialWindow; patchNotesWindow; cheatSheetWindows; searchWindows; combinedSearchWindow; setupWindow; updateProgressWindow; dummyWindow; overlayInfoWindow; messageOverlay; menubarOverlay; stashGridWindow; stashHelperContainer; menubarIcon; menubarDialog; windowMap; windowVisibilityMap; defaultSizeAndLocationWindows; menubarExpanded; initialized,
assignment-3,com.slimtrade.gui.managers,FrameManager,Cyclically-dependent Modularization,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: UpdateManager; App; GlobalKeyboardListener; HotkeyButton; HotkeyManager; CheatSheetWindow; SaveManager; SaveFile; ZUtil; ThemeManager; FrameManager; DebugWindow; MessageManager; TradeUtil; AudioManager; Sound; SoundComponent; CurrencyType; UpdateMessagePanel; TradeOffer; StashTabColor; SaleItem; TradeMessagePanel; StashHelperPanel; StashHighlighterFrame; CurrencyLabelFactory; POEInterface; DummyWindow; StashHelperBulkWrapper; StashHelperContainer; ChatScannerEntry; ChatScannerMessagePanel; NotificationPanel; NotificationIconButton; IgnoreItemData; OptionsWindow; AbstractMacroOptionPanel; MacroCustomizerPanel; IgnoreItemOptionPanel; IgnoreInputPanel; IgnoreRowComponents; HotkeyOptionPanel; IncomingMacroPanel; OutgoingMacroPanel; HistoryWindow; HistoryPanel; HistoryTable; HistoryTableModel; HistoryRowData; DateString; TimeString; ChatScannerWindow; ChatScannerSearchingPanel; ChatScannerRenamePanel; ChatScannerDeletePanel; ChatScannerCustomizerPanel; ItemIgnoreWindow; TutorialWindow; TutorialPanel; StyledLabel; ThemeColorVariantSetting; ThemeColorVariant; PatchNotesWindow; StashSearchWindow; PinManager; SetupWindow; StartSetupPanel; FinishSetupPanel; AbstractSetupPanel; ClientSetupPanel; StashSetupPanel; StashFolderSetupPanel; SetupManager; UpdateProgressWindow; OverlayInfoDialog; LabeledSlider; MessageOverlay; StashGridWindow; GridPanel; MenubarButtonDialog; IconButton; MenubarDialog; SystemTrayManager; GlobalMouseListener; VisibilityManager; VisibilityDialog; LoadingWindow; ChatParser; FileTailer; FileTailerListener; IPreloadTradeListener; ITradeListener; IChatScannerListener,
assignment-3,com.slimtrade.gui.managers,FrameManager,Hub-like Modularization,The tool detected the smell in this class because this class has high number of incoming as well as outgoing dependencies. Incoming dependecies: App; ChangeMessageTabHotkey; SearchWindowHotkey; GlobalMouseListener; SaveManager; POEInterface; ChatScannerCustomizerPanel; ChatScannerDeletePanel; ChatScannerRenamePanel; HistoryPanel; HotkeyManager; SystemTrayManager; MenubarDialog; NotificationPanel; TradeMessagePanel; CheatSheetsOptionPanel; DebugOptionPanel; InformationOptionPanel; BasicsPanel; EnableFeaturesPanel; MessageSettingsPanel; ItemIgnoreWindow; StashSearchOptionPanel; OverlayInfoDialog; PinManager; StashSetupPanel; StashHelperBulkWrapper; StashHelperPanel; PatchNotesWindow; StashGridWindow; TutorialWindow; UpdateManager. Outgoing dependencies: DebugWindow; MessageManager; OptionsWindow; HistoryWindow; ChatScannerWindow; ItemIgnoreWindow; TutorialWindow; PatchNotesWindow; StashSearchWindow; SetupWindow; UpdateProgressWindow; DummyWindow; OverlayInfoDialog; MessageOverlay; MenubarOverlay; StashGridWindow; StashHelperContainer; MenubarButtonDialog; MenubarDialog; AppState; App; SystemTrayManager; CheatSheetWindow; PinManager; StashSearchWindowMode; SaveManager,
assignment-3,com.slimtrade.gui.managers,MessageManager,Unexploited Encapsulation,The tool detected the smell because a set of type checks are performed while those types belong to the same hierarchy. The participating types that were checked are: TradeMessagePanel; ChatScannerMessagePanel in method onJoinedArea,
assignment-3,com.slimtrade.gui.managers,MessageManager,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): BasicDialog; ITradeListener; IChatScannerListener; IJoinedAreaListener; IFontChangeListener; ISaveListener,
assignment-3,com.slimtrade.gui.managers,MessageManager,Missing Hierarchy,The tool detected the smell because a set of type checks are performed to explicitly manage variation in behavior where a hierarchy could have been formed consisting of these participating types. The participating types that were checked are: TradeMessagePanel; ChatScannerMessagePanel in method onJoinedArea,
assignment-3,com.slimtrade.gui.managers,MessageManager,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 24 public methods,
assignment-3,com.slimtrade.gui.menubar,MenubarButtonDialog,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): BasicDialog; IFontChangeListener; IParserLoadedListener; IDndListener,
assignment-3,com.slimtrade.gui.menubar,MenubarButtonDialog,Cyclically-dependent Modularization,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: UpdateManager; App; GlobalKeyboardListener; HotkeyButton; HotkeyManager; CheatSheetWindow; SaveManager; SaveFile; ZUtil; ThemeManager; FrameManager; DebugWindow; MessageManager; TradeUtil; AudioManager; Sound; SoundComponent; CurrencyType; UpdateMessagePanel; TradeOffer; StashTabColor; SaleItem; TradeMessagePanel; StashHelperPanel; StashHighlighterFrame; CurrencyLabelFactory; POEInterface; DummyWindow; StashHelperBulkWrapper; StashHelperContainer; ChatScannerEntry; ChatScannerMessagePanel; NotificationPanel; NotificationIconButton; IgnoreItemData; OptionsWindow; AbstractMacroOptionPanel; MacroCustomizerPanel; IgnoreItemOptionPanel; IgnoreInputPanel; IgnoreRowComponents; HotkeyOptionPanel; IncomingMacroPanel; OutgoingMacroPanel; HistoryWindow; HistoryPanel; HistoryTable; HistoryTableModel; HistoryRowData; DateString; TimeString; ChatScannerWindow; ChatScannerSearchingPanel; ChatScannerRenamePanel; ChatScannerDeletePanel; ChatScannerCustomizerPanel; ItemIgnoreWindow; TutorialWindow; TutorialPanel; StyledLabel; ThemeColorVariantSetting; ThemeColorVariant; PatchNotesWindow; StashSearchWindow; PinManager; SetupWindow; StartSetupPanel; FinishSetupPanel; AbstractSetupPanel; ClientSetupPanel; StashSetupPanel; StashFolderSetupPanel; SetupManager; UpdateProgressWindow; OverlayInfoDialog; LabeledSlider; MessageOverlay; StashGridWindow; GridPanel; MenubarButtonDialog; IconButton; MenubarDialog; SystemTrayManager; GlobalMouseListener; VisibilityManager; VisibilityDialog; LoadingWindow; ChatParser; FileTailer; FileTailerListener; IPreloadTradeListener; ITradeListener; IChatScannerListener,
assignment-3,com.slimtrade.gui.menubar,MenubarDialog,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): BasicDialog; ISaveListener; IFontChangeListener; IThemeListener; IParserLoadedListener; IDndListener,
assignment-3,com.slimtrade.gui.messaging,ChatScannerMessagePanel,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): NotificationPanel,
assignment-3,com.slimtrade.gui.messaging,ChatScannerMessagePanel,Cyclically-dependent Modularization,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: UpdateManager; App; GlobalKeyboardListener; HotkeyButton; HotkeyManager; CheatSheetWindow; SaveManager; SaveFile; ZUtil; ThemeManager; FrameManager; DebugWindow; MessageManager; TradeUtil; AudioManager; Sound; SoundComponent; CurrencyType; UpdateMessagePanel; TradeOffer; StashTabColor; SaleItem; TradeMessagePanel; StashHelperPanel; StashHighlighterFrame; CurrencyLabelFactory; POEInterface; DummyWindow; StashHelperBulkWrapper; StashHelperContainer; ChatScannerEntry; ChatScannerMessagePanel; NotificationPanel; NotificationIconButton; IgnoreItemData; OptionsWindow; AbstractMacroOptionPanel; MacroCustomizerPanel; IgnoreItemOptionPanel; IgnoreInputPanel; IgnoreRowComponents; HotkeyOptionPanel; IncomingMacroPanel; OutgoingMacroPanel; HistoryWindow; HistoryPanel; HistoryTable; HistoryTableModel; HistoryRowData; DateString; TimeString; ChatScannerWindow; ChatScannerSearchingPanel; ChatScannerRenamePanel; ChatScannerDeletePanel; ChatScannerCustomizerPanel; ItemIgnoreWindow; TutorialWindow; TutorialPanel; StyledLabel; ThemeColorVariantSetting; ThemeColorVariant; PatchNotesWindow; StashSearchWindow; PinManager; SetupWindow; StartSetupPanel; FinishSetupPanel; AbstractSetupPanel; ClientSetupPanel; StashSetupPanel; StashFolderSetupPanel; SetupManager; UpdateProgressWindow; OverlayInfoDialog; LabeledSlider; MessageOverlay; StashGridWindow; GridPanel; MenubarButtonDialog; IconButton; MenubarDialog; SystemTrayManager; GlobalMouseListener; VisibilityManager; VisibilityDialog; LoadingWindow; ChatParser; FileTailer; FileTailerListener; IPreloadTradeListener; ITradeListener; IChatScannerListener,
assignment-3,com.slimtrade.gui.messaging,ExpandPanel,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): NotificationPanel,
assignment-3,com.slimtrade.gui.messaging,NotificationButton,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: INSET; horizontalInset,
assignment-3,com.slimtrade.gui.messaging,NotificationTextButton,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),
assignment-3,com.slimtrade.gui.messaging,UpdateMessagePanel,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): NotificationPanel,
assignment-3,com.slimtrade.gui.options,AbstractMacroOptionPanel,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): AbstractOptionPanel,
assignment-3,com.slimtrade.gui.options,AbstractMacroOptionPanel,Cyclically-dependent Modularization,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: UpdateManager; App; GlobalKeyboardListener; HotkeyButton; HotkeyManager; CheatSheetWindow; SaveManager; SaveFile; ZUtil; ThemeManager; FrameManager; DebugWindow; MessageManager; TradeUtil; AudioManager; Sound; SoundComponent; CurrencyType; UpdateMessagePanel; TradeOffer; StashTabColor; SaleItem; TradeMessagePanel; StashHelperPanel; StashHighlighterFrame; CurrencyLabelFactory; POEInterface; DummyWindow; StashHelperBulkWrapper; StashHelperContainer; ChatScannerEntry; ChatScannerMessagePanel; NotificationPanel; NotificationIconButton; IgnoreItemData; OptionsWindow; AbstractMacroOptionPanel; MacroCustomizerPanel; IgnoreItemOptionPanel; IgnoreInputPanel; IgnoreRowComponents; HotkeyOptionPanel; IncomingMacroPanel; OutgoingMacroPanel; HistoryWindow; HistoryPanel; HistoryTable; HistoryTableModel; HistoryRowData; DateString; TimeString; ChatScannerWindow; ChatScannerSearchingPanel; ChatScannerRenamePanel; ChatScannerDeletePanel; ChatScannerCustomizerPanel; ItemIgnoreWindow; TutorialWindow; TutorialPanel; StyledLabel; ThemeColorVariantSetting; ThemeColorVariant; PatchNotesWindow; StashSearchWindow; PinManager; SetupWindow; StartSetupPanel; FinishSetupPanel; AbstractSetupPanel; ClientSetupPanel; StashSetupPanel; StashFolderSetupPanel; SetupManager; UpdateProgressWindow; OverlayInfoDialog; LabeledSlider; MessageOverlay; StashGridWindow; GridPanel; MenubarButtonDialog; IconButton; MenubarDialog; SystemTrayManager; GlobalMouseListener; VisibilityManager; VisibilityDialog; LoadingWindow; ChatParser; FileTailer; FileTailerListener; IPreloadTradeListener; ITradeListener; IChatScannerListener,
